release,brickid,brickname,objid,brick_primary,type,ra,dec,ra_ivar,dec_ivar,bx,by,dchisq,ebv,mjd_min,mjd_max,flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y,flux_w1,flux_w2,flux_w3,flux_w4,flux_ivar_u,flux_ivar_g,flux_ivar_r,flux_ivar_i,flux_ivar_z,flux_ivar_Y,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,apflux_u,apflux_g,apflux_r,apflux_i,apflux_z,apflux_Y,apflux_resid_u,apflux_resid_g,apflux_resid_r,apflux_resid_i,apflux_resid_z,apflux_resid_Y,apflux_ivar_u,apflux_ivar_g,apflux_ivar_r,apflux_ivar_i,apflux_ivar_z,apflux_ivar_Y,mw_transmission_u,mw_transmission_g,mw_transmission_r,mw_transmission_i,mw_transmission_z,mw_transmission_Y,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,nobs_u,nobs_g,nobs_r,nobs_i,nobs_z,nobs_Y,nobs_w1,nobs_w2,nobs_w3,nobs_w4,rchisq_u,rchisq_g,rchisq_r,rchisq_i,rchisq_z,rchisq_Y,rchisq_w1,rchisq_w2,rchisq_w3,rchisq_w4,fracflux_u,fracflux_g,fracflux_r,fracflux_i,fracflux_z,fracflux_Y,fracflux_w1,fracflux_w2,fracflux_w3,fracflux_w4,fracmasked_u,fracmasked_g,fracmasked_r,fracmasked_i,fracmasked_z,fracmasked_Y,fracin_u,fracin_g,fracin_r,fracin_i,fracin_z,fracin_Y,anymask_u,anymask_g,anymask_r,anymask_i,anymask_z,anymask_Y,allmask_u,allmask_g,allmask_r,allmask_i,allmask_z,allmask_Y,wisemask_w1,wisemask_w2,psfsize_u,psfsize_g,psfsize_r,psfsize_i,psfsize_z,psfsize_Y,psfdepth_u,psfdepth_g,psfdepth_r,psfdepth_i,psfdepth_z,psfdepth_Y,galdepth_u,galdepth_g,galdepth_r,galdepth_i,galdepth_z,galdepth_Y,wise_coadd_id,lc_flux_w1,lc_flux_w2,lc_flux_ivar_w1,lc_flux_ivar_w2,lc_nobs_w1,lc_nobs_w2,lc_fracflux_w1,lc_fracflux_w2,lc_rchisq_w1,lc_rchisq_w2,lc_mjd_w1,lc_mjd_w2,fracdev,fracdev_ivar,shapeexp_r,shapeexp_r_ivar,shapeexp_e1,shapeexp_e1_ivar,shapeexp_e2,shapeexp_e2_ivar,shapedev_r,shapedev_r_ivar,shapedev_e1,shapedev_e1_ivar,shapedev_e2,shapedev_e2_ivar
5000,359697,1372p050,2255,True,EXP,137.273007945,4.9951904143,6.29371e+09,5.27619e+09,1570.35,1733.42,2040.29 .. 15392.8,0.0420962,56384.0478109,57813.0380684,0.0,32.7516,56.035,0.0,81.7461,0.0,30.2425,23.1895,190.346,378.908,0.0,13.0661,2.89675,0.0,0.681525,0.0,0.21652,0.0476608,0.00021083,7.60461e-06,0.0 .. 0.0,0.119603 .. 13.5615,0.200121 .. 23.207,0.0 .. 0.0,0.274332 .. 32.6523,0.0 .. 0.0,0.0 .. 0.0,-0.00747642 .. 0.368365,-0.0313954 .. 0.669208,0.0 .. 0.0,-0.0509416 .. -0.250244,0.0 .. 0.0,0.0 .. 0.0,11826.2 .. 60.3379,2640.08 .. 13.4698,0.0 .. 0.0,592.111 .. 3.02097,0.0 .. 0.0,0.856506,0.882838,0.919485,0.940141,0.954132,0.959586,0.992891,0.995628,0.999066,0.999647,0,4,3,0,4,0,84,75,12,12,0.0,0.856641,0.859848,0.0,0.896087,0.0,0.831249,0.905571,0.726065,0.15864,0.0,0.0185868,0.0225688,0.0,0.050485,0.0,0.297688,0.278755,0.218715,1.92772,0.0,0.157725,0.152025,0.0,0.155841,0.0,0.0,0.917581,0.912205,0.0,0.920569,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.55996,1.17303,0.0,1.45211,0.0,0.0,1692.24,664.138,0.0,97.187,0.0,0.0,1086.47,356.882,0.0,60.4536,0.0,1367p045,21.8037 .. 0.0,33.9617 .. 0.0,0.0344293 .. 0.0,0.0102312 .. 0.0,12 .. 0,12 .. 0,0.418223 .. 0.0,0.232437 .. 0.0,0.734042 .. 0.0,0.784514 .. 0.0,55319.664747 .. 0.0,55319.664747 .. 0.0,0.0,0.0,9.22189,460.65,0.0451623,50798.3,-0.0195249,19399.7,0.0,0.0,0.0,0.0,0.0,0.0
5000,338467,2248p012,680,True,EXP,224.997278919,1.16764606168,2.88822e+09,4.32294e+09,119.676,667.955,1283.27 .. 503.124,0.0470585,56383.3717096,57876.3276211,0.0,13.1284,24.6336,0.0,35.0433,0.0,18.95,6.67557,-89.5866,-579.97,0.0,17.3533,6.49895,0.0,1.1112,0.0,0.348788,0.0827914,0.000641806,2.0542e-05,0.0 .. 0.0,0.107743 .. 13.1504,0.182708 .. 24.1997,0.0 .. 0.0,0.155445 .. 33.166,0.0 .. 0.0,0.0 .. 0.0,-0.00470231 .. 0.213242,-0.0138057 .. 0.769696,0.0 .. 0.0,-0.122616 .. -0.0761768,0.0 .. 0.0,0.0 .. 0.0,7921.49 .. 40.4158,2960.58 .. 15.105,0.0 .. 0.0,491.248 .. 2.50637,0.0 .. 0.0,0.841009,0.869965,0.910432,0.933326,0.948866,0.954931,0.992057,0.995114,0.998956,0.999606,0,3,3,0,4,0,74,75,25,25,0.0,0.973714,0.935181,0.0,0.936113,0.0,0.956248,0.959068,0.648304,0.145189,0.0,0.494913,0.458976,0.0,0.479191,0.0,0.883981,3.08421,1.05981,0.836836,0.0,0.151206,0.149312,0.0,0.150128,0.0,0.0,1.02807,1.01651,0.0,1.00497,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4487,1.61201,0.0,1.46455,0.0,0.0,1312.9,392.786,0.0,79.1819,0.0,0.0,784.385,253.399,0.0,49.6632,0.0,2253p015,13.356 .. 18.4276,-6.70618 .. -8.81669,0.0597751 .. 0.0637617,0.0157248 .. 0.0133019,13 .. 14,13 .. 14,1.54651 .. 0.912542,4.97783 .. 2.0607,0.678581 .. 0.85382,0.852612 .. 0.695888,55229.7838413 .. 57230.4145684,55229.7838413 .. 57230.4145684,0.0,0.0,8.36436,157.877,-0.112875,7451.98,0.26413,16847.8,0.0,0.0,0.0,0.0,0.0,0.0
5000,335561,2183p007,725,True,EXP,218.435896429,0.64845648982,8.17312e+08,7.20653e+08,962.807,404.249,146.302 .. 43.5386,0.0376752,56699.352778,57876.325677,0.0,1.39442,2.92093,0.0,4.22514,0.0,0.876068,-0.822871,-43.0195,660.085,0.0,30.5762,14.0543,0.0,24.5416,0.0,0.885491,0.191975,0.000947736,2.58366e-05,0.0 .. 0.0,0.0323036 .. 1.83363,0.0215507 .. 3.84853,0.0 .. 0.0,0.10726 .. 5.17212,0.0 .. 0.0,0.0 .. 0.0,-0.00954704 .. 0.164148,-0.0414894 .. 0.746056,0.0 .. 0.0,0.0112913 .. 0.017677,0.0 .. 0.0,0.0 .. 0.0,4609.88 .. 24.1055,2031.28 .. 10.4517,0.0 .. 0.0,3430.36 .. 17.5018,0.0 .. 0.0,0.870553,0.894468,0.927627,0.946256,0.958849,0.963752,0.993636,0.996087,0.999164,0.999684,0,2,2,0,5,0,91,89,22,22,0.0,0.745084,0.731432,0.0,0.926912,0.0,0.576068,1.00365,0.608609,0.115675,0.0,0.0798876,0.0584235,0.0,0.118522,0.0,11.6594,14.4664,0.947129,1.45132,0.0,0.289237,0.265352,0.0,0.191037,0.0,0.0,0.710578,0.687302,0.0,0.936432,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.83123,1.37851,0.0,1.08473,0.0,0.0,475.621,369.473,0.0,1008.22,0.0,0.0,341.668,227.731,0.0,505.913,0.0,2178p000,-3.82431 .. -1.4097,-6.33821 .. 6.18984,0.108631 .. 0.120521,0.0279047 .. 0.0262047,11 .. 11,11 .. 12,2.78829 .. 8.07328,1.88311 .. 1.05079,0.568043 .. 0.830978,0.479135 .. 0.540041,55221.7782269 .. 57224.4767464,55221.7782269 .. 57222.3446672,0.0,0.0,4.12617,47.2224,0.0258155,353.651,0.195523,1112.23,0.0,0.0,0.0,0.0,0.0,0.0
5000,335421,1833p007,1461,True,EXP,183.402466501,0.690983100837,2.84047e+10,1.28187e+10,1422.12,988.582,3817.4 .. 5782.97,0.0309113,56384.2329841,57894.9832863,0.0,13.7755,19.3236,0.0,24.8106,0.0,11.5775,-0.268894,44.5314,-415.044,0.0,45.4734,14.8006,0.0,5.64806,0.0,0.770829,0.152606,0.000464112,1.4146e-05,0.0 .. 0.0,0.244069 .. 11.9827,0.352198 .. 18.088,0.0 .. 0.0,0.432269 .. 23.2254,0.0 .. 0.0,0.0 .. 0.0,-0.0204096 .. -0.165999,-0.0369621 .. 1.10173,0.0 .. 0.0,-0.0748323 .. 1.54057,0.0 .. 0.0,0.0 .. 0.0,7170.81 .. 36.5857,2210.89 .. 11.2801,0.0 .. 0.0,806.039 .. 4.10439,0.0 .. 0.0,0.892491,0.912558,0.940223,0.955687,0.96611,0.970162,0.994775,0.996788,0.999314,0.999741,0,3,3,0,6,0,88,79,12,13,0.0,1.13288,1.00745,0.0,1.06441,0.0,0.886746,0.739304,0.49044,0.13111,0.0,0.0376599,0.0577438,0.0,0.0952969,0.0,0.545075,10.8397,1.40757,1.03474,0.0,0.0475448,0.047068,0.0,0.0481332,0.0,0.0,1.01638,1.01429,0.0,0.863528,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.54761,1.42346,0.0,1.27261,0.0,0.0,1033.06,377.696,0.0,172.262,0.0,0.0,693.76,238.018,0.0,97.2457,0.0,1830p000,11.3629 .. 0.0,-8.6099 .. 0.0,0.199285 .. 0.0,0.0318526 .. 0.0,25 .. 0,17 .. 0,0.650785 .. 0.0,0.515419 .. 0.0,0.771736 .. 0.0,0.729147 .. 0.0,55366.3032042 .. 0.0,55366.3032042 .. 0.0,0.0,0.0,4.33615,1159.02,0.228832,34390.5,-0.0197234,12137.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,335416,1821p007,4718,True,EXP,182.028914866,0.868034278366,4.93052e+08,4.8841e+08,3119.61,3421.36,102.101 .. 121.243,0.0256385,56402.2230453,57842.1530704,0.0,1.08015,1.24449,0.0,1.12581,0.0,5.00131,9.53563,-50.0615,414.662,0.0,126.56,19.1907,0.0,7.30797,0.0,1.0725,0.203099,0.000610435,1.64802e-05,0.0 .. 0.0,0.0660423 .. 7.20285,0.0925095 .. 8.89244,0.0 .. 0.0,0.0840283 .. 9.39008,0.0 .. 0.0,0.0 .. 0.0,-0.00985206 .. 0.190149,3.98378e-05 .. 0.326393,0.0 .. 0.0,-0.00587287 .. 0.160316,0.0 .. 0.0,0.0 .. 0.0,8515.68 .. 42.2941,1120.72 .. 5.71795,0.0 .. 0.0,471.493 .. 2.02896,0.0 .. 0.0,0.909975,0.926913,0.950161,0.963104,0.971809,0.975188,0.995664,0.997335,0.999431,0.999785,0,3,1,0,4,0,80,73,12,14,0.0,1.02297,1.05872,0.0,0.946437,0.0,1.18681,0.61815,0.512219,0.143254,0.0,1.79104,3.01032,0.0,2.04158,0.0,0.746064,1.06934,0.612492,1.19172,0.0,0.027406,0.0337471,0.0,0.0965147,0.0,0.0,1.03379,0.515202,0.0,1.01037,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.82416,1.36558,0.0,1.34543,0.0,0.0,879.198,207.828,0.0,89.8936,0.0,0.0,620.334,127.278,0.0,50.7348,0.0,1815p015,5.25832 .. 0.0,8.00494 .. 0.0,0.171132 .. 0.0,0.0492533 .. 0.0,12 .. 0,13 .. 0,1.26483 .. 0.0,2.59032 .. 0.0,0.864609 .. 0.0,1.12629 .. 0.0,55363.1943829 .. 0.0,55363.1943829 .. 0.0,0.0,0.0,3.13228,16.7816,0.00425658,114.238,-0.414843,257.588,0.0,0.0,0.0,0.0,0.0,0.0
5000,339730,1806p015,4333,True,EXP,180.65429642,1.50746736573,1.92287e+09,6.74483e+09,1397.09,1902.11,1006.17 .. 359.85,0.0203578,56384.2314637,57844.1668057,0.0,8.17811,15.809,0.0,20.5856,0.0,2.45563,-0.136006,-203.344,1028.07,0.0,19.257,16.3665,0.0,5.59063,0.0,0.322233,0.0685191,0.000332912,1.05162e-05,0.0 .. 0.0,0.0828373 .. 5.51168,0.124397 .. 10.1294,0.0 .. 0.0,0.160713 .. 13.3236,0.0 .. 0.0,0.0 .. 0.0,0.0105605 .. 0.185781,-0.01529 .. 0.142072,0.0 .. 0.0,-0.0282359 .. 0.329797,0.0 .. 0.0,0.0 .. 0.0,7301.52 .. 37.2527,5782.36 .. 30.894,0.0 .. 0.0,2041.45 .. 10.3684,0.0 .. 0.0,0.92783,0.941517,0.960219,0.970591,0.977549,0.980247,0.996556,0.997883,0.999548,0.999829,0,4,7,0,10,0,65,61,13,13,0.0,0.837383,0.829307,0.0,0.876576,0.0,0.887195,0.664804,0.605449,0.111853,0.0,0.00760026,0.00826755,0.0,0.0167571,0.0,1.72455,29.8621,0.504314,0.669423,0.0,0.166572,0.1752,0.0,0.165304,0.0,0.0,0.771535,0.971205,0.0,0.966735,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.57704,1.1611,0.0,1.18877,0.0,0.0,1020.01,1541.87,0.0,499.462,0.0,0.0,679.695,752.406,0.0,271.111,0.0,1800p015,2.07544 .. 0.0,7.22277 .. 0.0,0.0618715 .. 0.0,0.0138561 .. 0.0,12 .. 0,9 .. 0,2.38775 .. 0.0,0.976031 .. 0.0,0.64502 .. 0.0,0.750991 .. 0.0,55361.8713457 .. 0.0,55361.8713457 .. 0.0,0.0,0.0,7.82957,168.483,-0.322069,16948.4,0.0105951,5518.07,0.0,0.0,0.0,0.0,0.0,0.0
5000,339732,1811p015,2398,True,EXP,181.170195179,1.45058786064,2.49556e+10,4.59689e+10,1178.7,1120.56,7812.86 .. 3993.51,0.020894,56423.1064965,57893.0016497,0.0,8.01377,15.2847,0.0,22.5908,0.0,5.97156,3.5704,-74.3133,-384.07,0.0,213.651,54.9451,0.0,6.00408,0.0,0.742594,0.153487,0.000522103,1.52148e-05,0.0 .. 0.0,0.183039 .. 7.68527,0.411948 .. 14.4212,0.0 .. 0.0,0.660483 .. 20.2168,0.0 .. 0.0,0.0 .. 0.0,0.0261789 .. 0.147471,0.0802243 .. 0.392271,0.0 .. 0.0,0.156605 .. -0.314866,0.0 .. 0.0,0.0 .. 0.0,31629.9 .. 161.377,7900.35 .. 39.8439,0.0 .. 0.0,815.285 .. 4.2918,0.0 .. 0.0,0.926001,0.940023,0.959193,0.969828,0.976965,0.979733,0.996465,0.997828,0.999536,0.999825,0,12,9,0,5,0,83,75,14,14,0.0,1.02707,1.02359,0.0,0.999038,0.0,13.7637,0.897886,0.439757,0.111374,0.0,0.0052084,0.00395182,0.0,0.00653746,0.0,2.2332,2.04283,1.35435,1.18572,0.0,0.0336075,0.0456016,0.0,0.0908206,0.0,0.0,1.01606,1.01428,0.0,0.905433,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.51279,1.22792,0.0,1.08173,0.0,0.0,4828.57,1830.78,0.0,241.041,0.0,0.0,3027.57,950.758,0.0,120.715,0.0,1815p015,14.0084 .. 0.0,-1.04719 .. 0.0,0.123611 .. 0.0,0.0372554 .. 0.0,13 .. 0,14 .. 0,0.860399 .. 0.0,8.19083 .. 0.0,11.4049 .. 0.0,0.967668 .. 0.0,55363.1943829 .. 0.0,55363.1943829 .. 0.0,0.0,0.0,4.28494,2037.27,-0.182164,42471.0,0.137868,34141.8,0.0,0.0,0.0,0.0,0.0,0.0
5000,341173,1813p017,4221,True,EXP,181.31064553,1.76877129463,7.13525e+09,6.54042e+09,2683.34,2057.44,1804.48 .. 803.566,0.02204,56423.1020252,57893.0016497,0.0,11.5024,16.2861,0.0,18.871,0.0,0.729976,-10.1692,34.4844,907.03,0.0,37.6094,20.3613,0.0,3.00989,0.0,0.458584,0.0959807,0.000374878,1.20137e-05,0.0 .. 0.0,0.123538 .. 22.0709,0.155614 .. 28.3544,0.0 .. 0.0,0.178258 .. 32.8131,0.0 .. 0.0,0.0 .. 0.0,0.00880374 .. 1.2338,-0.0242867 .. 1.14263,0.0 .. 0.0,-0.0500924 .. 0.569671,0.0 .. 0.0,0.0 .. 0.0,11738.9 .. 62.009,6180.88 .. 31.1308,0.0 .. 0.0,848.937 .. 4.61367,0.0 .. 0.0,0.922104,0.93684,0.957003,0.9682,0.975717,0.978633,0.996272,0.997709,0.999511,0.999815,0,6,7,0,6,0,83,73,13,14,0.0,1.03104,1.06771,0.0,0.89509,0.0,1.28714,0.450972,0.467405,0.19148,0.0,3.21904,3.08181,0.0,3.58942,0.0,31.6153,1.61042,1.45411,0.950411,0.0,0.175731,0.127294,0.0,0.213904,0.0,0.0,0.6926,0.708739,0.0,0.675438,0.0,0,1,0,0,513,0,0,0,0,0,0,0,0,0,0.0,1.79515,1.16503,0.0,1.21053,0.0,0.0,1248.21,1574.74,0.0,200.376,0.0,0.0,888.532,838.536,0.0,112.039,0.0,1815p015,0.0287424 .. 0.0,-20.9511 .. 0.0,0.07845 .. 0.0,0.024016 .. 0.0,13 .. 0,14 .. 0,272.971 .. 0.0,0.647023 .. 0.0,0.659817 .. 0.0,0.609259 .. 0.0,55363.1943829 .. 0.0,55363.1943829 .. 0.0,0.0,0.0,6.42219,401.398,0.0235103,8031.31,0.220184,24199.2,0.0,0.0,0.0,0.0,0.0,0.0
5000,338292,1811p012,4977,True,EXP,181.192605893,1.29842250506,2.31874e+10,3.662e+10,870.802,2464.86,5131.12 .. 2778.79,0.0179863,56423.1064965,57893.0016497,0.0,12.4233,16.89,0.0,19.4483,0.0,4.26239,2.91189,-13.3395,-523.508,0.0,139.559,43.4546,0.0,9.526,0.0,0.558681,0.116418,0.000377605,1.10039e-05,0.0 .. 0.0,0.129917 .. 10.4598,0.193528 .. 13.7373,0.0 .. 0.0,0.237079 .. 15.2116,0.0 .. 0.0,0.0 .. 0.0,-0.0456301 .. 0.440437,-0.0536169 .. 0.247277,0.0 .. 0.0,-0.0492446 .. -0.197007,0.0 .. 0.0,0.0 .. 0.0,31316.8 .. 159.445,9335.95 .. 47.0222,0.0 .. 0.0,1986.82 .. 9.97099,0.0 .. 0.0,0.935961,0.948149,0.96477,0.973972,0.980138,0.982528,0.996956,0.99813,0.999601,0.999849,0,13,11,0,10,0,78,71,11,11,0.0,1.03064,1.00124,0.0,1.01261,0.0,0.740957,0.955757,0.666246,0.112989,0.0,0.00976533,0.0133918,0.0,0.0193313,0.0,0.769819,0.944694,5.96397,1.2332,0.0,0.0560824,0.0543932,0.0,0.0630788,0.0,0.0,0.997525,0.981104,0.0,0.999224,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.55074,1.16794,0.0,1.14175,0.0,0.0,4521.37,2350.95,0.0,526.456,0.0,0.0,2927.95,1188.15,0.0,277.239,0.0,1815p015,4.82366 .. 0.0,0.0755222 .. 0.0,0.0838761 .. 0.0,0.0233796 .. 0.0,11 .. 0,11 .. 0,0.500284 .. 0.0,73.9676 .. 0.0,0.77307 .. 0.0,0.909013 .. 0.0,55363.1943829 .. 0.0,55363.1943829 .. 0.0,0.0,0.0,4.90129,1985.11,-0.125872,59499.1,-0.073722,35245.8,0.0,0.0,0.0,0.0,0.0,0.0
5000,338292,1811p012,5647,True,EXP,181.032656931,1.32149903418,1.54837e+10,6.45014e+09,3068.0,2781.95,1807.17 .. 1011.68,0.0194873,56384.2314637,57893.0016497,0.0,7.44459,12.3132,0.0,16.1636,0.0,9.47745,12.0874,6.68254,135.187,0.0,95.2518,20.659,0.0,10.4988,0.0,0.573588,0.114456,0.000393203,1.13273e-05,0.0 .. 0.0,0.116378 .. 6.61187,0.17486 .. 10.5965,0.0 .. 0.0,0.257663 .. 13.2339,0.0 .. 0.0,0.0 .. 0.0,-0.00362856 .. 0.182544,-0.0470678 .. 0.271448,0.0 .. 0.0,-0.0268949 .. -0.184111,0.0 .. 0.0,0.0 .. 0.0,17893.2 .. 90.726,3636.02 .. 18.5511,0.0 .. 0.0,1784.45 .. 9.40317,0.0 .. 0.0,0.930806,0.943946,0.961887,0.97183,0.978499,0.981084,0.996703,0.997974,0.999568,0.999837,0,8,5,0,9,0,74,65,11,11,0.0,0.927006,0.938634,0.0,0.979669,0.0,0.743869,0.695087,0.688185,0.112363,0.0,0.00206553,0.00908216,0.0,0.00237244,0.0,0.197204,0.115899,5.49545,4.22207,0.0,0.0710592,0.0898664,0.0,0.105189,0.0,0.0,0.973149,0.710877,0.0,0.92753,0.0,0,0,0,0,1665,0,0,0,0,0,0,0,0,0,0.0,1.75268,1.0513,0.0,1.18899,0.0,0.0,2025.32,1139.41,0.0,436.738,0.0,0.0,1429.84,557.566,0.0,236.606,0.0,1815p015,11.2879 .. 0.0,11.2633 .. 0.0,0.0929523 .. 0.0,0.0240977 .. 0.0,11 .. 0,10 .. 0,0.196087 .. 0.0,0.229894 .. 0.0,0.512392 .. 0.0,0.649282 .. 0.0,55363.1943829 .. 0.0,55363.1943829 .. 0.0,0.0,0.0,4.97518,565.09,0.242343,21514.0,-0.0598363,8126.2,0.0,0.0,0.0,0.0,0.0,0.0
5000,335247,1398p007,3301,True,DEV,139.995859795,0.815208377473,1.31833e+08,2.09896e+08,138.996,2695.52,290.042 .. 24.7224,0.0308652,56378.1233977,57893.9627431,0.0,39.3092,81.3441,0.0,115.046,0.0,46.3138,6.21984,-1135.53,-7969.3,0.0,0.0500114,0.0563617,0.0,0.00698193,0.0,0.00833854,0.00216166,9.96322e-06,4.30287e-07,0.0 .. 0.0,-0.00719528 .. 2.91325,0.0539621 .. 5.75759,0.0 .. 0.0,0.114722 .. 5.23472,0.0 .. 0.0,0.0 .. 0.0,-0.0372903 .. 0.180316,0.00142262 .. -0.127899,0.0 .. 0.0,0.0349478 .. -2.33309,0.0 .. 0.0,0.0 .. 0.0,2472.91 .. 12.6169,2878.6 .. 14.6868,0.0 .. 0.0,344.152 .. 1.78933,0.0 .. 0.0,0.892642,0.912682,0.940309,0.955752,0.96616,0.970206,0.994783,0.996793,0.999315,0.999741,0,1,2,0,7,0,71,71,11,11,0.0,0.765847,0.720177,0.0,0.591497,0.0,0.36901,0.244018,0.189529,0.0533329,0.0,0.0617275,0.0489944,0.0,0.0558229,0.0,0.983987,10.7531,0.629821,0.619261,0.0,0.340625,0.343569,0.0,0.457455,0.0,0.0,0.0731911,0.0731583,0.0,0.0637152,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.17566,1.6002,0.0,1.27912,0.0,0.0,618.648,380.5,0.0,68.6353,0.0,0.0,329.702,230.894,0.0,36.5725,0.0,1406p015,83.2881 .. 0.0,-124.986 .. 0.0,0.0013723 .. 0.0,0.000427328 .. 0.0,11 .. 0,11 .. 0,0.959159 .. 0.0,0.874397 .. 0.0,0.229259 .. 0.0,0.229928 .. 0.0,55324.295203 .. 0.0,55324.295203 .. 0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.437,0.0986513,-0.147562,334.775,-0.295024,1013.13
5000,341006,1396p017,2942,True,EXP,139.730562355,1.75143429513,2.7215e+09,5.74486e+09,349.701,1819.25,762.646 .. 945.479,0.0381189,56384.0251237,57893.9627431,0.0,6.82956,10.3144,0.0,10.9048,0.0,3.12866,0.877869,55.7262,-721.168,0.0,64.3794,19.3843,0.0,1.99443,0.0,0.460682,0.111153,0.000446563,1.37805e-05,0.0 .. 0.0,0.0378518 .. 5.31912,0.0682396 .. 8.82744,0.0 .. 0.0,0.0727152 .. 8.29884,0.0 .. 0.0,0.0 .. 0.0,-0.036103 .. 0.104545,-0.0530193 .. 0.204485,0.0 .. 0.0,-0.0551686 .. 0.0535162,0.0 .. 0.0,0.0 .. 0.0,18763.1 .. 95.73,5649.06 .. 28.8213,0.0 .. 0.0,592.492 .. 2.75238,0.0 .. 0.0,0.869133,0.893294,0.926806,0.94564,0.958374,0.963333,0.993561,0.996041,0.999154,0.999681,0,12,7,0,5,0,76,77,14,14,0.0,0.902484,0.93829,0.0,0.922532,0.0,0.941025,0.87878,0.682771,0.149965,0.0,0.0216393,0.0259405,0.0,0.0445074,0.0,2.64599,9.39972,1.40337,1.15714,0.0,0.120828,0.1215,0.0,0.141361,0.0,0.0,0.893039,0.900591,0.0,0.878638,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.267,1.42872,0.0,1.30705,0.0,0.0,4082.58,952.144,0.0,119.909,0.0,0.0,2272.91,553.577,0.0,67.5998,0.0,1391p015,-1.06626 .. 0.0,-0.695801 .. 0.0,0.0900009 .. 0.0,0.0272361 .. 0.0,14 .. 0,15 .. 0,9.63187 .. 0.0,17.4069 .. 0.0,0.721754 .. 0.0,0.635735 .. 0.0,55322.8397298 .. 0.0,55322.8397298 .. 0.0,0.0,0.0,7.44698,126.598,-0.210884,6383.78,0.33887,10925.4,0.0,0.0,0.0,0.0,0.0,0.0
5000,340965,1293p017,475,True,EXP,129.252326717,1.66474301344,2.56334e+09,1.3525e+09,3484.38,628.081,509.541 .. 2020.97,0.053857,57021.2961002,57449.1037769,0.0,18.7073,23.9024,0.0,29.5483,0.0,1.66,0.0908047,32.4808,-14.1339,0.0,9.41156,3.89484,0.0,0.249775,0.0,0.324934,0.0742442,0.000316766,1.05626e-05,0.0 .. 0.0,0.0750677 .. 9.19936,0.14752 .. 11.8015,0.0 .. 0.0,0.0817065 .. 15.397,0.0 .. 0.0,0.0 .. 0.0,-0.0288469 .. 0.124136,0.0158318 .. 0.251167,0.0 .. 0.0,-0.0886181 .. 1.12825,0.0 .. 0.0,0.0 .. 0.0,5952.09 .. 30.3678,2420.61 .. 12.3501,0.0 .. 0.0,153.382 .. 0.766162,0.0 .. 0.0,0.820232,0.852632,0.898173,0.924068,0.941698,0.94859,0.990914,0.99441,0.998805,0.999549,0,3,2,0,2,0,93,82,14,14,0.0,0.859785,0.887379,0.0,0.941217,0.0,1.3721,0.809075,0.520715,0.192839,0.0,0.139629,0.223474,0.0,0.350378,0.0,19.4669,675.897,9.45111,59.3413,0.0,0.129288,0.126931,0.0,0.127944,0.0,0.0,0.879526,0.88008,0.0,0.879768,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.5087,1.46414,0.0,1.10878,0.0,0.0,902.638,390.099,0.0,43.1506,0.0,0.0,584.793,245.992,0.0,22.0838,0.0,1285p015,-4.37495 .. 0.0,-0.672796 .. 0.0,0.053198 .. 0.0,0.0157083 .. 0.0,14 .. 0,14 .. 0,7.27411 .. 0.0,87.9284 .. 0.0,0.775437 .. 0.0,0.916378 .. 0.0,55311.1297814 .. 0.0,55312.8499296 .. 0.0,0.0,0.0,10.0093,2277.69,0.174749,6330.18,-0.252204,15629.1,0.0,0.0,0.0,0.0,0.0,0.0
